"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate
	"Washington"	"53"	"2005"	"2005"	"Unintentional"	"1"	10	6257305	0.2 (Unreliable)
	"Washington"	"53"	"2005"	"2005"	"Suicide"	"2"	398	6257305	6.4
	"Washington"	"53"	"2005"	"2005"	"Homicide"	"3"	141	6257305	2.3
	"Washington"	"53"	"2006"	"2006"	"Suicide"	"2"	397	6370753	6.2
	"Washington"	"53"	"2006"	"2006"	"Homicide"	"3"	123	6370753	1.9
	"Washington"	"53"	"2007"	"2007"	"Suicide"	"2"	413	6461587	6.4
	"Washington"	"53"	"2007"	"2007"	"Homicide"	"3"	124	6461587	1.9
	"Washington"	"53"	"2008"	"2008"	"Suicide"	"2"	439	6562231	6.7
	"Washington"	"53"	"2008"	"2008"	"Homicide"	"3"	127	6562231	1.9
	"Washington"	"53"	"2009"	"2009"	"Suicide"	"2"	470	6667426	7.0
	"Washington"	"53"	"2009"	"2009"	"Homicide"	"3"	118	6667426	1.8
	"Washington"	"53"	"2010"	"2010"	"Suicide"	"2"	464	6724540	6.9
	"Washington"	"53"	"2010"	"2010"	"Homicide"	"3"	114	6724540	1.7
	"Washington"	"53"	"2011"	"2011"	"Suicide"	"2"	495	6822520	7.3
	"Washington"	"53"	"2011"	"2011"	"Homicide"	"3"	88	6822520	1.3
	"Washington"	"53"	"2012"	"2012"	"Suicide"	"2"	529	6895226	7.7
	"Washington"	"53"	"2012"	"2012"	"Homicide"	"3"	127	6895226	1.8
	"Washington"	"53"	"2013"	"2013"	"Unintentional"	"1"	11	6968006	0.2 (Unreliable)
	"Washington"	"53"	"2013"	"2013"	"Suicide"	"2"	483	6968006	6.9
	"Washington"	"53"	"2013"	"2013"	"Homicide"	"3"	116	6968006	1.7
	"Washington"	"53"	"2014"	"2014"	"Suicide"	"2"	551	7054196	7.8
	"Washington"	"53"	"2014"	"2014"	"Homicide"	"3"	120	7054196	1.7
	"Washington"	"53"	"2015"	"2015"	"Suicide"	"2"	537	7160290	7.5
	"Washington"	"53"	"2015"	"2015"	"Homicide"	"3"	162	7160290	2.3
	"Washington"	"53"	"2016"	"2016"	"Suicide"	"2"	515	7288000	7.1
	"Washington"	"53"	"2016"	"2016"	"Homicide"	"3"	146	7288000	2.0
	"West Virginia"	"54"	"1999"	"1999"	"Unintentional"	"1"	11	1811799	0.6 (Unreliable)
	"West Virginia"	"54"	"1999"	"1999"	"Suicide"	"2"	169	1811799	9.3
	"West Virginia"	"54"	"1999"	"1999"	"Homicide"	"3"	62	1811799	3.4
	"West Virginia"	"54"	"2000"	"2000"	"Suicide"	"2"	173	1808344	9.6
	"West Virginia"	"54"	"2000"	"2000"	"Homicide"	"3"	56	1808344	3.1
	"West Virginia"	"54"	"2001"	"2001"	"Unintentional"	"1"	12	1801481	0.7 (Unreliable)
	"West Virginia"	"54"	"2001"	"2001"	"Suicide"	"2"	195	1801481	10.8
	"West Virginia"	"54"	"2001"	"2001"	"Homicide"	"3"	38	1801481	2.1
	"West Virginia"	"54"	"2002"	"2002"	"Unintentional"	"1"	12	1805414	0.7 (Unreliable)
	"West Virginia"	"54"	"2002"	"2002"	"Suicide"	"2"	188	1805414	10.4
	"West Virginia"	"54"	"2002"	"2002"	"Homicide"	"3"	66	1805414	3.7
	"West Virginia"	"54"	"2003"	"2003"	"Unintentional"	"1"	10	1812295	0.6 (Unreliable)
	"West Virginia"	"54"	"2003"	"2003"	"Suicide"	"2"	191	1812295	10.5
	"West Virginia"	"54"	"2003"	"2003"	"Homicide"	"3"	60	1812295	3.3
	"West Virginia"	"54"	"2004"	"2004"	"Suicide"	"2"	192	1816438	10.6
	"West Virginia"	"54"	"2004"	"2004"	"Homicide"	"3"	52	1816438	2.9
	"West Virginia"	"54"	"2005"	"2005"	"Unintentional"	"1"	13	1820492	0.7 (Unreliable)
	"West Virginia"	"54"	"2005"	"2005"	"Suicide"	"2"	188	1820492	10.3
	"West Virginia"	"54"	"2005"	"2005"	"Homicide"	"3"	57	1820492	3.1
	"West Virginia"	"54"	"2006"	"2006"	"Unintentional"	"1"	13	1827912	0.7 (Unreliable)
	"West Virginia"	"54"	"2006"	"2006"	"Suicide"	"2"	179	1827912	9.8
	"West Virginia"	"54"	"2006"	"2006"	"Homicide"	"3"	57	1827912	3.1
	"West Virginia"	"54"	"2007"	"2007"	"Unintentional"	"1"	13	1834052	0.7 (Unreliable)
	"West Virginia"	"54"	"2007"	"2007"	"Suicide"	"2"	205	1834052	11.2
	"West Virginia"	"54"	"2007"	"2007"	"Homicide"	"3"	46	1834052	2.5
	"West Virginia"	"54"	"2008"	"2008"	"Unintentional"	"1"	26	1840310	1.4
	"West Virginia"	"54"	"2008"	"2008"	"Suicide"	"2"	172	1840310	9.3
	"West Virginia"	"54"	"2008"	"2008"	"Homicide"	"3"	37	1840310	2.0
	"West Virginia"	"54"	"2009"	"2009"	"Unintentional"	"1"	16	1847775	0.9 (Unreliable)
	"West Virginia"	"54"	"2009"	"2009"	"Suicide"	"2"	178	1847775	9.6
	"West Virginia"	"54"	"2009"	"2009"	"Homicide"	"3"	57	1847775	3.1
	"West Virginia"	"54"	"2010"	"2010"	"Unintentional"	"1"	10	1852994	0.5 (Unreliable)
	"West Virginia"	"54"	"2010"	"2010"	"Suicide"	"2"	210	1852994	11.3
	"West Virginia"	"54"	"2010"	"2010"	"Homicide"	"3"	47	1852994	2.5
	"West Virginia"	"54"	"2011"	"2011"	"Suicide"	"2"	200	1854972	10.8
	"West Virginia"	"54"	"2011"	"2011"	"Homicide"	"3"	61	1854972	3.3
	"West Virginia"	"54"	"2012"	"2012"	"Suicide"	"2"	198	1856560	10.7
	"West Virginia"	"54"	"2012"	"2012"	"Homicide"	"3"	66	1856560	3.6
	"West Virginia"	"54"	"2013"	"2013"	"Suicide"	"2"	225	1853231	12.1
	"West Virginia"	"54"	"2013"	"2013"	"Homicide"	"3"	43	1853231	2.3
	"West Virginia"	"54"	"2014"	"2014"	"Suicide"	"2"	217	1848514	11.7
	"West Virginia"	"54"	"2014"	"2014"	"Homicide"	"3"	58	1848514	3.1
	"West Virginia"	"54"	"2015"	"2015"	"Suicide"	"2"	215	1841053	11.7
	"West Virginia"	"54"	"2015"	"2015"	"Homicide"	"3"	50	1841053	2.7
	"West Virginia"	"54"	"2016"	"2016"	"Suicide"	"2"	238	1831102	13.0
	"West Virginia"	"54"	"2016"	"2016"	"Homicide"	"3"	78	1831102	4.3
	"Wisconsin"	"55"	"1999"	"1999"	"Unintentional"	"1"	15	5332666	0.3 (Unreliable)
	"Wisconsin"	"55"	"1999"	"1999"	"Suicide"	"2"	299	5332666	5.6
	"Wisconsin"	"55"	"1999"	"1999"	"Homicide"	"3"	128	5332666	2.4
	"Wisconsin"	"55"	"2000"	"2000"	"Unintentional"	"1"	13	5363675	0.2 (Unreliable)
	"Wisconsin"	"55"	"2000"	"2000"	"Suicide"	"2"	304	5363675	5.7
	"Wisconsin"	"55"	"2000"	"2000"	"Homicide"	"3"	112	5363675	2.1
	"Wisconsin"	"55"	"2001"	"2001"	"Unintentional"	"1"	15	5406835	0.3 (Unreliable)
	"Wisconsin"	"55"	"2001"	"2001"	"Suicide"	"2"	317	5406835	5.9
	"Wisconsin"	"55"	"2001"	"2001"	"Homicide"	"3"	134	5406835	2.5
	"Wisconsin"	"55"	"2002"	"2002"	"Suicide"	"2"	308	5445162	5.7
	"Wisconsin"	"55"	"2002"	"2002"	"Homicide"	"3"	122	5445162	2.2
	"Wisconsin"	"55"	"2003"	"2003"	"Unintentional"	"1"	11	5479203	0.2 (Unreliable)
	"Wisconsin"	"55"	"2003"	"2003"	"Suicide"	"2"	310	5479203	5.7
	"Wisconsin"	"55"	"2003"	"2003"	"Homicide"	"3"	140	5479203	2.6
	"Wisconsin"	"55"	"2004"	"2004"	"Suicide"	"2"	308	5514026	5.6
	"Wisconsin"	"55"	"2004"	"2004"	"Homicide"	"3"	93	5514026	1.7
	"Wisconsin"	"55"	"2005"	"2005"	"Suicide"	"2"	302	5546166	5.4
	"Wisconsin"	"55"	"2005"	"2005"	"Homicide"	"3"	159	5546166	2.9
	"Wisconsin"	"55"	"2006"	"2006"	"Suicide"	"2"	299	5577655	5.4
	"Wisconsin"	"55"	"2006"	"2006"	"Homicide"	"3"	110	5577655	2.0
	"Wisconsin"	"55"	"2007"	"2007"	"Suicide"	"2"	338	5610775	6.0
	"Wisconsin"	"55"	"2007"	"2007"	"Homicide"	"3"	132	5610775	2.4
	"Wisconsin"	"55"	"2008"	"2008"	"Suicide"	"2"	344	5640996	6.1
	"Wisconsin"	"55"	"2008"	"2008"	"Homicide"	"3"	81	5640996	1.4
	"Wisconsin"	"55"	"2009"	"2009"	"Suicide"	"2"	345	5669264	6.1
	"Wisconsin"	"55"	"2009"	"2009"	"Homicide"	"3"	103	5669264	1.8
	"Wisconsin"	"55"	"2010"	"2010"	"Suicide"	"2"	378	5686986	6.6
	"Wisconsin"	"55"	"2010"	"2010"	"Homicide"	"3"	106	5686986	1.9
	"Wisconsin"	"55"	"2011"	"2011"	"Suicide"	"2"	351	5709640	6.1
	"Wisconsin"	"55"	"2011"	"2011"	"Homicide"	"3"	86	5709640	1.5
	"Wisconsin"	"55"	"2012"	"2012"	"Suicide"	"2"	348	5726177	6.1
	"Wisconsin"	"55"	"2012"	"2012"	"Homicide"	"3"	126	5726177	2.2
	"Wisconsin"	"55"	"2013"	"2013"	"Unintentional"	"1"	10	5742854	0.2 (Unreliable)
	"Wisconsin"	"55"	"2013"	"2013"	"Suicide"	"2"	437	5742854	7.6
	"Wisconsin"	"55"	"2013"	"2013"	"Homicide"	"3"	115	5742854	2.0
	"Wisconsin"	"55"	"2014"	"2014"	"Suicide"	"2"	352	5758377	6.1
	"Wisconsin"	"55"	"2014"	"2014"	"Homicide"	"3"	121	5758377	2.1
	"Wisconsin"	"55"	"2015"	"2015"	"Suicide"	"2"	424	5767891	7.4
	"Wisconsin"	"55"	"2015"	"2015"	"Homicide"	"3"	175	5767891	3.0
	"Wisconsin"	"55"	"2016"	"2016"	"Suicide"	"2"	455	5778708	7.9
	"Wisconsin"	"55"	"2016"	"2016"	"Homicide"	"3"	188	5778708	3.3
	"Wyoming"	"56"	"1999"	"1999"	"Suicide"	"2"	63	491780	12.8
	"Wyoming"	"56"	"2000"	"2000"	"Suicide"	"2"	50	493782	10.1
	"Wyoming"	"56"	"2001"	"2001"	"Suicide"	"2"	61	494657	12.3
	"Wyoming"	"56"	"2002"	"2002"	"Suicide"	"2"	82	500017	16.4
	"Wyoming"	"56"	"2003"	"2003"	"Suicide"	"2"	75	503453	14.9
	"Wyoming"	"56"	"2004"	"2004"	"Suicide"	"2"	48	509106	9.4
	"Wyoming"	"56"	"2005"	"2005"	"Suicide"	"2"	56	514157	10.9
	"Wyoming"	"56"	"2005"	"2005"	"Homicide"	"3"	11	514157	2.1 (Unreliable)
	"Wyoming"	"56"	"2006"	"2006"	"Suicide"	"2"	72	522667	13.8
	"Wyoming"	"56"	"2007"	"2007"	"Suicide"	"2"	67	534876	12.5
	"Wyoming"	"56"	"2008"	"2008"	"Suicide"	"2"	87	546043	15.9
	"Wyoming"	"56"	"2009"	"2009"	"Suicide"	"2"	82	559851	14.6
	"Wyoming"	"56"	"2009"	"2009"	"Homicide"	"3"	10	559851	1.8 (Unreliable)
	"Wyoming"	"56"	"2010"	"2010"	"Suicide"	"2"	83	563626	14.7
	"Wyoming"	"56"	"2011"	"2011"	"Suicide"	"2"	84	567725	14.8
	"Wyoming"	"56"	"2011"	"2011"	"Homicide"	"3"	12	567725	2.1 (Unreliable)
	"Wyoming"	"56"	"2012"	"2012"	"Suicide"	"2"	102	576765	17.7
	"Wyoming"	"56"	"2013"	"2013"	"Suicide"	"2"	89	582684	15.3
	"Wyoming"	"56"	"2014"	"2014"	"Suicide"	"2"	78	583642	13.4
	"Wyoming"	"56"	"2015"	"2015"	"Suicide"	"2"	95	586555	16.2
	"Wyoming"	"56"	"2015"	"2015"	"Homicide"	"3"	13	586555	2.2 (Unreliable)
	"Wyoming"	"56"	"2016"	"2016"	"Suicide"	"2"	87	585501	14.9
	"Wyoming"	"56"	"2016"	"2016"	"Homicide"	"3"	11	585501	1.9 (Unreliable)
"---"
"Dataset: Compressed Mortality, 1999-2016"
"Query Parameters:"
"Injury Intent: Unintentional; Suicide; Homicide; Undetermined ; Non-Injury, no intent classified"
"Injury Mechanism & All Other Leading Causes: Firearm"
"Group By: State; Year; Injury Intent"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Dec 31, 2019 12:33:25 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1999-2016 on CDC WONDER Online Database, released June 2017. Data are from the Compressed Mortality File 1999-2016 Series 20 No."
"2U, 2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Dec 31, 2019 12:33:25 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Due to confidentiality constraints, sub-national death counts and rates are suppressed when the number of deaths is less than"
"10. Figures representing infant deaths and births have additional constraints for national and local data. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"3. About sub-national population figures for regions, divisions, states and counties: population figures for 1999 are from the"
"1990-1999 series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010"
"are bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2015 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2015 series released by NCHS on June 28, 2016."
"4. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"5. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2014-Revision."
"6. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/cmf.html#California-Reporting-Anomalies."
"7. Circumstances in Georgia for the years 2008-2009 have resulted in unusually high death counts for the ICD-10 cause of death"
"code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data. More"
"information: http://wonder.cdc.gov/wonder/help/cmf.html#Georgia-Reporting-Anomalies."
"8. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/cmf.html#New-Jersey-Reporting-Anomalies."
